0.000000000000000000e+00,5.000000000000000000e-01
5.005005005005004962e-04,4.994994994994995108e-01
1.001001001001000992e-03,4.989989989989990216e-01
1.501501501501501488e-03,4.984984984984984768e-01
2.002002002002001985e-03,4.979979979979979876e-01
2.502502502502502481e-03,4.974974974974974984e-01
3.003003003003002977e-03,4.969969969969970092e-01
3.503503503503503473e-03,4.964964964964965199e-01
4.004004004004003969e-03,4.959959959959959752e-01
4.504504504504504465e-03,4.954954954954954860e-01
5.005005005005004962e-03,4.949949949949949968e-01
5.505505505505505458e-03,4.944944944944945076e-01
6.006006006006005954e-03,4.939939939939940183e-01
6.506506506506506450e-03,4.934934934934934736e-01
7.007007007007006946e-03,4.929929929929929844e-01
7.507507507507507442e-03,4.924924924924924952e-01
8.008008008008007939e-03,4.919919919919920059e-01
8.508508508508509302e-03,4.914914914914915167e-01
9.009009009009008931e-03,4.909909909909909720e-01
9.509509509509510294e-03,4.904904904904904828e-01
1.001001001001000992e-02,4.899899899899899935e-01
1.051051051051051129e-02,4.894894894894895043e-01
1.101101101101101092e-02,4.889889889889890151e-01
1.151151151151151228e-02,4.884884884884884704e-01
1.201201201201201191e-02,4.879879879879879812e-01
1.251251251251251327e-02,4.874874874874874919e-01
1.301301301301301290e-02,4.869869869869870027e-01
1.351351351351351426e-02,4.864864864864865135e-01
1.401401401401401389e-02,4.859859859859859688e-01
1.451451451451451526e-02,4.854854854854854795e-01
1.501501501501501488e-02,4.849849849849849903e-01
1.551551551551551625e-02,4.844844844844845011e-01
1.601601601601601588e-02,4.839839839839839564e-01
1.651651651651651551e-02,4.834834834834834671e-01
1.701701701701701860e-02,4.829829829829829779e-01
1.751751751751751823e-02,4.824824824824824887e-01
1.801801801801801786e-02,4.819819819819819995e-01
1.851851851851851749e-02,4.814814814814814548e-01
1.901901901901902059e-02,4.809809809809809655e-01
1.951951951951952022e-02,4.804804804804804763e-01
2.002002002002001985e-02,4.799799799799799871e-01
2.052052052052051948e-02,4.794794794794794979e-01
2.102102102102102257e-02,4.789789789789789531e-01
2.152152152152152220e-02,4.784784784784784639e-01
2.202202202202202183e-02,4.779779779779779747e-01
2.252252252252252146e-02,4.774774774774774855e-01
2.302302302302302456e-02,4.769769769769769963e-01
2.352352352352352419e-02,4.764764764764764515e-01
2.402402402402402382e-02,4.759759759759759623e-01
2.452452452452452344e-02,4.754754754754754731e-01
2.502502502502502654e-02,4.749749749749749839e-01
2.552552552552552617e-02,4.744744744744744946e-01
