7.071067811865475727e-01,7.071067811865475727e-01,0.000000000000000000e+00
7.071065628787994717e-01,7.071065628787994717e-01,7.857909780601625600e-04
7.071059079556896165e-01,7.071059079556896165e-01,1.571581470919889952e-03
7.071048164176226836e-01,7.071048164176226836e-01,2.357370993379046247e-03
7.071032882652724672e-01,7.071032882652724672e-01,3.143159060238096165e-03
7.071013234995827679e-01,7.071013234995827679e-01,3.928945186298400845e-03
7.070989221217665044e-01,7.070989221217665044e-01,4.714728886362522069e-03
7.070960841333067126e-01,7.070960841333067126e-01,5.500509675234518253e-03
7.070928095359555465e-01,7.070928095359555465e-01,6.286287067720244988e-03
7.070890983317350553e-01,7.070890983317350553e-01,7.072060578627656878e-03
7.070849505229368503e-01,7.070849505229368503e-01,7.857829722767103314e-03
7.070803661121218830e-01,7.070803661121218830e-01,8.643594014951631183e-03
7.070753451021211111e-01,7.070753451021211111e-01,9.429352969997285838e-03
7.070698874960346103e-01,7.070698874960346103e-01,1.021510610272339907e-02
7.070639932972324626e-01,7.070639932972324626e-01,1.100085292795291089e-02
7.070576625093540901e-01,7.070576625093540901e-01,1.178659296051264189e-02
7.070508951363084771e-01,7.070508951363084771e-01,1.257232571523361937e-02
7.070436911822743919e-01,7.070436911822743919e-01,1.335805070695135661e-02
7.070360506516998322e-01,7.070360506516998322e-01,1.414376745050616516e-02
7.070279735493028017e-01,7.070279735493028017e-01,1.492947546074344274e-02
7.070194598800705332e-01,7.070194598800705332e-01,1.571517425251399078e-02
7.070105096492599328e-01,7.070105096492599328e-01,1.650086334067429189e-02
7.070011228623975796e-01,7.070011228623975796e-01,1.728654224008682391e-02
7.069912995252793930e-01,7.069912995252793930e-01,1.807221046562035999e-02
7.069810396439709654e-01,7.069810396439709654e-01,1.885786753215026174e-02
7.069703432248075625e-01,7.069703432248075625e-01,1.964351295455877416e-02
7.069592102743936790e-01,7.069592102743936790e-01,2.042914624773534138e-02
7.069476407996037048e-01,7.069476407996037048e-01,2.121476692657689456e-02
7.069356348075814811e-01,7.069356348075814811e-01,2.200037450598815031e-02
7.069231923057401890e-01,7.069231923057401890e-01,2.278596850088191600e-02
7.069103133017626828e-01,7.069103133017626828e-01,2.357154842617938811e-02
7.068969978036012680e-01,7.068969978036012680e-01,2.435711379681045410e-02
7.068832458194780344e-01,7.068832458194780344e-01,2.514266412771398035e-02
7.068690573578841896e-01,7.068690573578841896e-01,2.592819893383812094e-02
7.068544324275807256e-01,7.068544324275807256e-01,2.671371773014061951e-02
7.068393710375979744e-01,7.068393710375979744e-01,2.749922003158911110e-02
7.068238731972361633e-01,7.068238731972361633e-01,2.828470535316139969e-02
7.068079389160643045e-01,7.068079389160643045e-01,2.907017320984578435e-02
7.067915682039215275e-01,7.067915682039215275e-01,2.985562311664135410e-02
7.067747610709161910e-01,7.067747610709161910e-01,3.064105458855826900e-02
7.067575175274259935e-01,7.067575175274259935e-01,3.142646714061807234e-02
7.067398375840985292e-01,7.067398375840985292e-01,3.221186028785401334e-02
7.067217212518503988e-01,7.067217212518503988e-01,3.299723354531127611e-02
7.067031685418678766e-01,7.067031685418678766e-01,3.378258642804737866e-02
7.066841794656067988e-01,7.066841794656067988e-01,3.456791845113239142e-02
7.066647540347922307e-01,7.066647540347922307e-01,3.535322912964924957e-02
7.066448922614185779e-01,7.066448922614185779e-01,3.613851797869411381e-02
7.066245941577500300e-01,7.066245941577500300e-01,3.692378451337658546e-02
7.066038597363198948e-01,7.066038597363198948e-01,3.770902824882004650e-02
7.065826890099311530e-01,7.065826890099311530e-01,3.849424870016198569e-02
7.065610819916559038e-01,7.065610819916559038e-01,3.927944538255424139e-02
7.065390386948358081e-01,7.065390386948358081e-01,4.006461781116332777e-02
7.065165591330819783e-01,7.065165591330819783e-01,4.084976550117075389e-02
7.064936433202747557e-01,7.064936433202747557e-01,4.163488796777329443e-02
7.064702912705638216e-01,7.064702912705638216e-01,4.241998472618328797e-02
7.064465029983684197e-01,7.064465029983684197e-01,4.320505529162897707e-02
7.064222785183769115e-01,7.064222785183769115e-01,4.399009917935473024e-02
7.063976178455473320e-01,7.063976178455473320e-01,4.477511590462144447e-02
7.063725209951067230e-01,7.063725209951067230e-01,4.556010498270675335e-02
7.063469879825514663e-01,7.063469879825514663e-01,4.634506592890534626e-02
7.063210188236476172e-01,7.063210188236476172e-01,4.712999825852933616e-02
7.062946135344301268e-01,7.062946135344301268e-01,4.791490148690846773e-02
7.062677721312033974e-01,7.062677721312033974e-01,4.869977512939044351e-02
7.062404946305411713e-01,7.062404946305411713e-01,4.948461870134127083e-02
7.062127810492865310e-01,7.062127810492865310e-01,5.026943171814551165e-02
7.061846314045514550e-01,7.061846314045514550e-01,5.105421369520657393e-02
7.061560457137175950e-01,7.061560457137175950e-01,5.183896414794705865e-02
7.061270239944356097e-01,7.061270239944356097e-01,5.262368259180901647e-02
7.060975662646257200e-01,7.060975662646257200e-01,5.340836854225426700e-02
7.060676725424768208e-01,7.060676725424768208e-01,5.419302151476470403e-02
