8.535533905932737309e-01,3.535533905932737864e-01,3.826834323650897818e-01
8.440059503346556413e-01,3.495987113522073253e-01,4.067366430758002083e-01
8.338800705567160909e-01,3.454044346172251978e-01,4.305110968082950795e-01
8.231826910316557555e-01,3.409734349360930006e-01,4.539904997395466935e-01
8.119211432090553959e-01,3.363087490946586877e-01,4.771587602596084055e-01
8.001031451912655745e-01,3.314135740355917958e-01,4.999999999999998890e-01
7.877367964438054537e-01,3.262912646673583050e-01,5.224985647159487989e-01
7.748305722443936672e-01,3.209453315649340999e-01,5.446390350150270843e-01
7.613933178744164421e-01,3.153794385638323816e-01,5.664062369248328288e-01
7.474342425568127890e-01,3.095974002490933796e-01,5.877852522924731371e-01
7.329629131445341006e-01,3.036031793409588730e-01,6.087614290087205449e-01
7.179892475639007010e-01,2.974008839790214243e-01,6.293203910498375020e-01
7.025235080173501956e-01,2.909947649067102238e-01,6.494480483301836582e-01
6.865762939502367823e-01,2.843892125580447794e-01,6.691306063588582376e-01
6.701585347865011144e-01,2.775887540486504101e-01,6.883545756937539117e-01
6.532814824381882879e-01,2.705980500730985061e-01,7.071067811865474617e-01
6.359567035939507340e-01,2.634218917107009061e-01,7.253743710122875221e-01
6.181960717918157933e-01,2.560651971419415918e-01,7.431448254773941331e-01
6.000117592816575085e-01,2.485330082778033911e-01,7.604059656000310419e-01
5.814162286829441806e-01,2.408304873042924066e-01,7.771459614569707908e-01
5.624222244434798901e-01,2.329629131445342116e-01,7.933533402912350541e-01
5.430427641049988541e-01,2.249356778408639068e-01,8.090169943749474513e-01
5.232911293815917242e-01,2.167542828593893023e-01,8.241261886220156985e-01
5.031808570570815986e-01,2.084243353195608939e-01,8.386705679454239393e-01
4.827257297075892017e-01,1.999515441513322889e-01,8.526401643540921782e-01
4.619397662556433137e-01,1.913417161825448909e-01,8.660254037844387076e-01
4.408372123623122141e-01,1.826007521592178939e-01,8.788171126619653828e-01
4.194325306639378748e-01,1.737346427014722083e-01,8.910065241883677878e-01
3.977403908601691018e-01,1.647494641978579089e-01,9.025852843498605171e-01
3.757756596600804189e-01,1.556513746409015908e-01,9.135454576426008666e-01
3.535533905932737864e-01,1.464466094067262136e-01,9.238795325112867385e-01
8.440059503346556413e-01,3.757756596600804189e-01,3.826834323650897818e-01
8.345653031794292298e-01,3.715724127386971221e-01,4.067366430758002083e-01
8.245526866528705145e-01,3.671145086460789186e-01,4.305110968082950795e-01
8.139749629022057231e-01,3.624050026070135266e-01,4.539904997395466935e-01
8.028393813709243654e-01,3.574471222816951177e-01,4.771587602596084055e-01
7.911535738303733245e-01,3.522442655536470180e-01,4.999999999999998890e-01
7.789255491493217720e-01,3.467999982009820070e-01,5.224985647159487989e-01
7.661636878050824828e-01,3.411180514525964935e-01,5.446390350150270843e-01
7.528767361399518743e-01,3.352023194309723952e-01,5.664062369248328288e-01
7.390738003669029554e-01,3.290568564833395993e-01,5.877852522924731371e-01
7.247643403286425645e-01,3.226858744030299264e-01,6.087614290087205449e-01
7.099581630143075861e-01,3.160937395429235242e-01,6.293203910498375020e-01
6.946654158382441491e-01,3.092849698229688804e-01,6.494480483301836582e-01
6.788965796854770085e-01,3.022642316338267077e-01,6.691306063588582376e-01
6.626624617286341890e-01,2.950363366387578901e-01,6.883545756937539117e-01
6.459741880212510612e-01,2.876062384759506818e-01,7.071067811865474617e-01
6.288431958725290150e-01,2.799790293635444072e-01,7.253743710122875221e-01
6.112812260087742144e-01,2.721599366096765782e-01,7.431448254773941331e-01
5.933003145268915812e-01,2.641543190299487920e-01,7.604059656000310419e-01
5.749127846454444857e-01,2.559676632747607816e-01,7.771459614569707908e-01
5.561312382589356229e-01,2.476055800690341868e-01,7.933533402912350541e-01
5.369685473010989973e-01,2.390738003669027889e-01,8.090169943749474513e-01
5.174378449231198385e-01,2.303781714240027978e-01,8.241261886220156985e-01
4.975525164928276123e-01,2.215246527900552875e-01,8.386705679454239393e-01
4.773261904210336914e-01,2.125193122244888044e-01,8.526401643540921782e-01
4.567727288213003778e-01,2.033683215378999931e-01,8.660254037844387076e-01
4.359062180095401029e-01,1.940779523622035985e-01,8.788171126619653828e-01
4.147409588499573752e-01,1.846545718523681934e-01,8.910065241883677878e-01
3.932914569539521787e-01,1.751046383226868008e-01,9.025852843498605171e-01
3.715724127386971776e-01,1.654346968205709090e-01,9.135454576426008666e-01
3.495987113522073253e-01,1.556513746409015908e-01,9.238795325112867385e-01
8.338800705567160909e-01,3.977403908601689908e-01,3.826834323650897818e-01
8.245526866528705145e-01,3.932914569539520122e-01,4.067366430758002083e-01
8.146601955249187510e-01,3.885729807284853954e-01,4.305110968082950795e-01
8.042093769921389024e-01,3.835881959916809247e-01,4.539904997395466935e-01
7.932073935235235407e-01,3.783405190660016904e-01,4.771587602596084055e-01
7.816617853289804518e-01,3.728335464470852734e-01,4.999999999999998890e-01
7.695804651916502426e-01,3.670710523388853175e-01,5.224985647159487989e-01
7.569717130448796460e-01,3.610569860670201914e-01,5.446390350150270843e-01
7.438441702975689962e-01,3.547954693721038777e-01,5.664062369248328288e-01
7.302068339117815388e-01,3.482907935849088865e-01,5.877852522924731371e-01
7.160690502366762189e-01,3.415474166853041948e-01,6.087614290087205449e-01
7.014405086029859016e-01,3.345699602469774936e-01,6.293203910498375020e-01
6.863312346824342880e-01,3.273632062700400081e-01,6.494480483301836582e-01
6.707515836166414447e-01,3.199320939036819911e-01,6.691306063588582376e-01
6.547122329202270663e-01,3.122817160611270904e-01,6.883545756937539117e-01
6.382241751629746940e-01,3.044173159292036801e-01,7.071067811865474617e-01
6.212987104360747637e-01,2.963442833749266869e-01,7.253743710122875221e-01
6.039474386076046919e-01,2.880681512515516074e-01,7.431448254773941331e-01
5.861822513725607475e-01,2.795945916066340242e-01,7.604059656000310419e-01
5.680153241028831346e-01,2.709294117946908220e-01,7.771459614569707908e-01
5.494591075030638150e-01,2.620785504971295254e-01,7.933533402912350541e-01
5.305263190770563853e-01,2.530480736521730778e-01,8.090169943749474513e-01
5.112299344123347744e-01,2.438441702975688019e-01,8.241261886220156985e-01
