0.00000000000000E+00,1.00000000000000E+00
1.57236804758459E-03,9.99998763828597E-01
3.14473220773636E-03,9.99995055317446E-01
4.71708859303208E-03,9.99988874475714E-01
6.28943331606775E-03,9.99980221318683E-01
7.86176248946822E-03,9.99969095867747E-01
9.43407222589675E-03,9.99955498150411E-01
1.10063586380647E-02,9.99939428200294E-01
1.25786178387411E-02,9.99920886057125E-01
1.41508459407621E-02,9.99899871766749E-01
1.57230390570410E-02,9.99876385381118E-01
1.72951933005774E-02,9.99850426958300E-01
1.88673047844671E-02,9.99821996562473E-01
2.04393696219115E-02,9.99791094263926E-01
2.20113839262276E-02,9.99757720139061E-01
2.35833438108569E-02,9.99721874270389E-01
2.51552453893758E-02,9.99683556746534E-01
2.67270847755048E-02,9.99642767662230E-01
2.82988580831181E-02,9.99599507118322E-01
2.98705614262532E-02,9.99553775221764E-01
3.14421909191206E-02,9.99505572085622E-01
3.30137426761135E-02,9.99454897829069E-01
3.45852128118173E-02,9.99401752577391E-01
3.61565974410190E-02,9.99346136461981E-01
3.77278926787172E-02,9.99288049620340E-01
3.92990946401313E-02,9.99227492196079E-01
4.08701994407116E-02,9.99164464338918E-01
4.24412031961483E-02,9.99098966204682E-01
4.40121020223817E-02,9.99030997955304E-01
4.55828920356112E-02,9.98960559758827E-01
4.71535693523057E-02,9.98887651789398E-01
4.87241300892122E-02,9.98812274227269E-01
5.02945703633662E-02,9.98734427258801E-01
5.18648862921010E-02,9.98654111076456E-01
5.34350739930574E-02,9.98571325878806E-01
5.50051295841931E-02,9.98486071870522E-01
5.65750491837924E-02,9.98398349262383E-01
5.81448289104758E-02,9.98308158271268E-01
5.97144648832099E-02,9.98215499120161E-01
6.12839532213163E-02,9.98120372038146E-01
6.28532900444819E-02,9.98022777260411E-01
6.44224714727681E-02,9.97922715028243E-01
6.59914936266205E-02,9.97820185589031E-01
6.75603526268784E-02,9.97715189196261E-01
6.91290445947845E-02,9.97607726109523E-01
7.06975656519947E-02,9.97497796594500E-01
7.22659119205870E-02,9.97385400922976E-01
7.38340795230719E-02,9.97270539372833E-01
7.54020645824016E-02,9.97153212228046E-01
7.69698632219794E-02,9.97033419778690E-01
7.85374715656696E-02,9.96911162320932E-01
8.01048857378071E-02,9.96786440157034E-01
8.16721018632066E-02,9.96659253595353E-01
8.32391160671728E-02,9.96529602950337E-01
8.48059244755092E-02,9.96397488542527E-01
8.63725232145284E-02,9.96262910698554E-01
8.79389084110613E-02,9.96125869751143E-01
8.95050761924666E-02,9.95986366039104E-01
9.10710226866408E-02,9.95844399907340E-01
9.26367440220273E-02,9.95699971706838E-01
9.42022363276262E-02,9.95553081794675E-01
9.57674957330040E-02,9.95403730534013E-01
9.73325183683026E-02,9.95251918294099E-01
9.88973003642498E-02,9.95097645450266E-01
1.00461837852168E-01,9.94940912383929E-01
1.02026126963984E-01,9.94781719482585E-01
1.03590163832239E-01,9.94620067139815E-01
1.05153944590098E-01,9.94455955755278E-01
1.06717465371359E-01,9.94289385734713E-01
1.08280722310462E-01,9.94120357489939E-01
1.09843711542500E-01,9.93948871438852E-01
1.11406429203228E-01,9.93774928005424E-01
1.12968871429073E-01,9.93598527619703E-01
1.14531034357141E-01,9.93419670717811E-01
1.16092914125230E-01,9.93238357741943E-01
1.17654506871839E-01,9.93054589140368E-01
1.19215808736173E-01,9.92868365367424E-01
1.20776815858161E-01,9.92679686883520E-01
1.22337524378457E-01,9.92488554155135E-01
1.23897930438455E-01,9.92294967654814E-01
1.25458030180296E-01,9.92098927861168E-01
1.27017819746879E-01,9.91900435258877E-01
1.28577295281869E-01,9.91699490338681E-01
1.30136452929708E-01,9.91496093597385E-01
1.31695288835624E-01,9.91290245537855E-01
1.33253799145640E-01,9.91081946669020E-01
1.34811980006584E-01,9.90871197505864E-01
1.36369827566100E-01,9.90657998569432E-01
1.37927337972654E-01,9.90442350386825E-01
1.39484507375546E-01,9.90224253491198E-01
1.41041331924919E-01,9.90003708421764E-01
1.42597807771771E-01,9.89780715723783E-01
1.44153931067958E-01,9.89555275948572E-01
1.45709697966211E-01,9.89327389653494E-01
1.47265104620141E-01,9.89097057401961E-01
1.48820147184249E-01,9.88864279763436E-01
1.50374821813937E-01,9.88629057313423E-01
1.51929124665516E-01,9.88391390633473E-01
1.53483051896216E-01,9.88151280311180E-01
1.55036599664198E-01,9.87908726940178E-01
1.56589764128558E-01,9.87663731120143E-01
1.58142541449341E-01,9.87416293456789E-01
1.59694927787549E-01,9.87166414561866E-01
1.61246919305152E-01,9.86914095053160E-01
1.62798512165094E-01,9.86659335554492E-01
1.64349702531306E-01,9.86402136695715E-01
1.65900486568713E-01,9.86142499112711E-01
1.67450860443246E-01,9.85880423447396E-01
1.69000820321849E-01,9.85615910347708E-01
1.70550362372490E-01,9.85348960467616E-01
1.72099482764169E-01,9.85079574467111E-01
1.73648177666930E-01,9.84807753012208E-01
1.75196443251869E-01,9.84533496774942E-01
1.76744275691142E-01,9.84256806433369E-01
1.78291671157976E-01,9.83977682671561E-01
1.79838625826680E-01,9.83696126179610E-01
1.81385135872651E-01,9.83412137653619E-01
1.82931197472387E-01,9.83125717795704E-01
1.84476806803492E-01,9.82836867313995E-01
1.86021960044692E-01,9.82545586922628E-01
1.87566653375837E-01,9.82251877341748E-01
1.89110882977916E-01,9.81955739297507E-01
1.90654645033065E-01,9.81657173522058E-01
1.92197935724573E-01,9.81356180753559E-01
1.93740751236898E-01,9.81052761736168E-01
1.95283087755670E-01,9.80746917220040E-01
1.96824941467705E-01,9.80438647961327E-01
1.98366308561013E-01,9.80127954722177E-01
1.99907185224805E-01,9.79814838270729E-01
2.01447567649505E-01,9.79499299381116E-01
2.02987452026761E-01,9.79181338833458E-01
2.04526834549451E-01,9.78860957413861E-01
2.06065711411693E-01,9.78538155914420E-01
2.07604078808855E-01,9.78212935133208E-01
2.09141932937567E-01,9.77885295874285E-01
2.10679269995726E-01,9.77555238947686E-01
2.12216086182508E-01,9.77222765169426E-01
2.13752377698376E-01,9.76887875361493E-01
2.15288140745090E-01,9.76550570351849E-01
2.16823371525719E-01,9.76210850974430E-01
2.18358066244645E-01,9.75868718069136E-01
2.19892221107578E-01,9.75524172481839E-01
2.21425832321559E-01,9.75177215064372E-01
2.22958896094977E-01,9.74827846674534E-01
2.24491408637573E-01,9.74476068176083E-01
2.26023366160449E-01,9.74121880438736E-01
2.27554764876082E-01,9.73765284338167E-01
2.29085600998330E-01,9.73406280756003E-01
2.30615870742440E-01,9.73044870579824E-01
2.32145570325062E-01,9.72681054703160E-01
2.33674695964252E-01,9.72314834025489E-01
2.35203243879490E-01,9.71946209452234E-01
2.36731210291680E-01,9.71575181894760E-01
2.38258591423165E-01,9.71201752270376E-01
2.39785383497736E-01,9.70825921502328E-01
2.41311582740639E-01,9.70447690519797E-01
2.42837185378587E-01,9.70067060257901E-01
2.44362187639767E-01,9.69684031657688E-01
2.45886585753850E-01,9.69298605666135E-01
2.47410375952002E-01,9.68910783236150E-01
2.48933554466892E-01,9.68520565326560E-01
2.50456117532698E-01,9.68127952902119E-01
2.51978061385125E-01,9.67732946933499E-01
2.53499382261405E-01,9.67335548397290E-01
2.55020076400310E-01,9.66935758275998E-01
2.56540140042165E-01,9.66533577558041E-01
2.58059569428850E-01,9.66129007237748E-01
2.59578360803816E-01,9.65722048315355E-01
2.61096510412088E-01,9.65312701797003E-01
2.62614014500282E-01,9.64900968694739E-01
2.64130869316606E-01,9.64486850026507E-01
2.65647071110876E-01,9.64070346816151E-01
2.67162616134521E-01,9.63651460093409E-01
2.68677500640595E-01,9.63230190893913E-01
2.70191720883782E-01,9.62806540259184E-01
2.71705273120413E-01,9.62380509236634E-01
2.73218153608466E-01,9.61952098879555E-01
2.74730358607583E-01,9.61521310247126E-01
2.76241884379074E-01,9.61088144404403E-01
2.77752727185931E-01,9.60652602422321E-01
2.79262883292830E-01,9.60214685377690E-01
2.80772348966149E-01,9.59774394353189E-01
2.82281120473972E-01,9.59331730437370E-01
2.83789194086097E-01,9.58886694724650E-01
2.85296566074050E-01,9.58439288315309E-01
2.86803232711090E-01,9.57989512315489E-01
2.88309190272222E-01,9.57537367837191E-01
2.89814435034201E-01,9.57082855998271E-01
2.91318963275547E-01,9.56625977922438E-01
2.92822771276550E-01,9.56166734739251E-01
2.94325855319282E-01,9.55705127584117E-01
2.95828211687602E-01,9.55241157598287E-01
2.97329836667172E-01,9.54774825928854E-01
2.98830726545460E-01,9.54306133728749E-01
3.00330877611750E-01,9.53835082156740E-01
3.01830286157157E-01,9.53361672377429E-01
3.03328948474627E-01,9.52885905561247E-01
3.04826860858953E-01,9.52407782884451E-01
3.06324019606783E-01,9.51927305529127E-01
3.07820421016628E-01,9.51444474683177E-01
