0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.040391466251931241e-02,9.997918184634463357e-01
0.000000000000000000e+00,4.163054471218133323e-02,9.991330730923518866e-01
0.000000000000000000e+00,6.370015422533786831e-02,9.979690828636266220e-01
0.000000000000000000e+00,8.662961636484199646e-02,9.962405881956830633e-01
0.000000000000000000e+00,1.104315260748465477e-01,9.938837346736189016e-01
0.000000000000000000e+00,1.351132047333135078e-01,9.908301680442990200e-01
0.000000000000000000e+00,1.606756020817110275e-01,9.870072699305105779e-01
0.000000000000000000e+00,1.871121078899952161e-01,9.823385664224748570e-01
0.000000000000000000e+00,2.144072948426086478e-01,9.767443431718837443e-01
0.000000000000000000e+00,2.425356250363329413e-01,9.701425001453317654e-01
0.000000000000000000e+00,2.714601650218061990e-01,9.624496759864037410e-01
0.000000000000000000e+00,3.011313679370973273e-01,9.535826651341415827e-01
0.000000000000000000e+00,3.314859950125598753e-01,9.434601396511318461e-01
0.000000000000000000e+00,3.624462611549484903e-01,9.320046715412959593e-01
0.000000000000000000e+00,3.939192985791676871e-01,9.191450300180579180e-01
0.000000000000000000e+00,4.257970363298795302e-01,9.048187022009940295e-01
0.000000000000000000e+00,4.579565896743105768e-01,8.889745564266028355e-01
0.000000000000000000e+00,4.902612396325589095e-01,8.715755371245492711e-01
0.000000000000000000e+00,5.225620579292874490e-01,8.526012524109427559e-01
0.000000000000000000e+00,5.547001962252291474e-01,8.320502943378436100e-01
0.000000000000000000e+00,5.865098121518428353e-01,8.099421215430211429e-01
0.000000000000000000e+00,6.178215519319034676e-01,7.863183388224226356e-01
0.000000000000000000e+00,6.484664555997909918e-01,7.612432304867111643e-01
0.000000000000000000e+00,6.782801027330657151e-01,7.348034446274879228e-01
0.000000000000000000e+00,7.071067811865474617e-01,7.071067811865474617e-01
0.000000000000000000e+00,7.348034446274879228e-01,6.782801027330657151e-01
0.000000000000000000e+00,7.612432304867111643e-01,6.484664555997909918e-01
0.000000000000000000e+00,7.863183388224226356e-01,6.178215519319034676e-01
0.000000000000000000e+00,8.099421215430211429e-01,5.865098121518428353e-01
0.000000000000000000e+00,8.320502943378436100e-01,5.547001962252291474e-01
0.000000000000000000e+00,8.526012524109427559e-01,5.225620579292874490e-01
0.000000000000000000e+00,8.715755371245492711e-01,4.902612396325589095e-01
0.000000000000000000e+00,8.889745564266028355e-01,4.579565896743105768e-01
0.000000000000000000e+00,9.048187022009940295e-01,4.257970363298795302e-01
0.000000000000000000e+00,9.191450300180579180e-01,3.939192985791676871e-01
0.000000000000000000e+00,9.320046715412959593e-01,3.624462611549484903e-01
0.000000000000000000e+00,9.434601396511318461e-01,3.314859950125598753e-01
0.000000000000000000e+00,9.535826651341415827e-01,3.011313679370973273e-01
0.000000000000000000e+00,9.624496759864037410e-01,2.714601650218061990e-01
0.000000000000000000e+00,9.701425001453317654e-01,2.425356250363329413e-01
0.000000000000000000e+00,9.767443431718837443e-01,2.144072948426086478e-01
0.000000000000000000e+00,9.823385664224748570e-01,1.871121078899952161e-01
0.000000000000000000e+00,9.870072699305105779e-01,1.606756020817110275e-01
0.000000000000000000e+00,9.908301680442990200e-01,1.351132047333135078e-01
0.000000000000000000e+00,9.938837346736189016e-01,1.104315260748465477e-01
0.000000000000000000e+00,9.962405881956830633e-01,8.662961636484199646e-02
0.000000000000000000e+00,9.979690828636266220e-01,6.370015422533786831e-02
0.000000000000000000e+00,9.991330730923518866e-01,4.163054471218133323e-02
0.000000000000000000e+00,9.997918184634463357e-01,2.040391466251931241e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.040391466251931241e-02,0.000000000000000000e+00,9.997918184634463357e-01
2.082429697058624241e-02,2.082429697058624241e-02,9.995662545881396355e-01
2.125255710211127955e-02,4.250511420422255909e-02,9.988701837992299826e-01
2.168794333659172791e-02,6.506383000977518372e-02,9.976453934832195669e-01
2.212952698862880388e-02,8.851810795451521552e-02,9.958287144882961295e-01
2.257618204928654379e-02,1.128809102464327363e-01,9.933520101686079684e-01
2.302656495292520339e-02,1.381593897175512065e-01,9.901422929757836000e-01
2.347909530214647641e-02,1.643536671150253592e-01,9.861220026901519331e-01
2.393193862059127264e-02,1.914555089647301811e-01,9.812094834442420810e-01
2.438299245470853388e-02,2.194469320923767841e-01,9.753196981883414107e-01
2.482987739285113377e-02,2.482987739285113238e-01,9.683652183211941544e-01
2.526993478596344794e-02,2.779692826455978927e-01,9.602575218666109524e-01
2.570023310217136453e-02,3.084027972260563466e-01,9.509086247803404390e-01
2.611758488277850926e-02,3.395286034761206273e-01,9.402330557800262500e-01
2.651857613919100451e-02,3.712600659486740562e-01,9.281501648716850017e-01
2.689960968949508743e-02,4.034941453424262803e-01,9.145867294428329242e-01
2.725696334003587309e-02,4.361114134405739695e-01,8.994797902211838503e-01
2.758686295341226252e-02,4.689766702080084837e-01,8.827796145091924007e-01
2.788556932665802596e-02,5.019402478798443701e-01,8.644526491263987422e-01
2.814947649497878332e-02,5.348400534045968380e-01,8.444842948493633816e-01
2.837521769195828700e-02,5.675043538391657538e-01,8.228813130667902431e-01
2.855977389887699031e-02,5.997552518764167617e-01,7.996736691685558673e-01
2.870057889651457181e-02,6.314127357233205728e-01,7.749156302058934909e-01
2.879561418604533601e-02,6.622991262790427491e-01,7.486859688371787502e-01
2.884348722688804753e-02,6.922436934453131130e-01,7.210871806722012334e-01
2.884348722688804753e-02,7.210871806722012334e-01,6.922436934453131130e-01
2.879561418604533601e-02,7.486859688371787502e-01,6.622991262790427491e-01
2.870057889651457181e-02,7.749156302058934909e-01,6.314127357233205728e-01
2.855977389887699031e-02,7.996736691685558673e-01,5.997552518764167617e-01
2.837521769195828700e-02,8.228813130667902431e-01,5.675043538391657538e-01
2.814947649497878332e-02,8.444842948493633816e-01,5.348400534045968380e-01
2.788556932665802596e-02,8.644526491263987422e-01,5.019402478798443701e-01
2.758686295341226252e-02,8.827796145091924007e-01,4.689766702080084837e-01
2.725696334003586963e-02,8.994797902211837393e-01,4.361114134405739140e-01
2.689960968949508743e-02,9.145867294428329242e-01,4.034941453424262803e-01
2.651857613919100451e-02,9.281501648716850017e-01,3.712600659486740562e-01
2.611758488277851273e-02,9.402330557800263611e-01,3.395286034761206828e-01
2.570023310217136453e-02,9.509086247803404390e-01,3.084027972260563466e-01
2.526993478596344794e-02,9.602575218666109524e-01,2.779692826455978927e-01
2.482987739285113377e-02,9.683652183211941544e-01,2.482987739285113238e-01
2.438299245470853388e-02,9.753196981883414107e-01,2.194469320923767841e-01
2.393193862059127611e-02,9.812094834442421920e-01,1.914555089647302089e-01
2.347909530214647988e-02,9.861220026901521551e-01,1.643536671150253869e-01
2.302656495292520339e-02,9.901422929757836000e-01,1.381593897175512065e-01
2.257618204928654379e-02,9.933520101686079684e-01,1.128809102464327363e-01
2.212952698862880388e-02,9.958287144882961295e-01,8.851810795451521552e-02
2.168794333659172791e-02,9.976453934832195669e-01,6.506383000977518372e-02
2.125255710211127955e-02,9.988701837992299826e-01,4.250511420422255909e-02
2.082429697058624588e-02,9.995662545881397465e-01,2.082429697058624588e-02
2.040391466251931241e-02,9.997918184634463357e-01,0.000000000000000000e+00
4.163054471218133323e-02,0.000000000000000000e+00,9.991330730923518866e-01
4.250511420422255909e-02,2.125255710211127955e-02,9.988701837992299826e-01
4.339630366027462383e-02,4.339630366027462383e-02,9.981149841863163896e-01
4.430246649772605350e-02,6.645369974658907331e-02,9.968054961988361828e-01
4.522156316461346109e-02,9.044312632922692219e-02,9.948743896214961024e-01
4.615111539940457835e-02,1.153777884985114494e-01,9.922489810871983895e-01
4.708816093480111542e-02,1.412644828044033463e-01,9.888513796308234793e-01
4.802921064280742114e-02,1.681022372498259809e-01,9.845988181775520154e-01
4.897021068743917516e-02,1.958808427497567006e-01,9.794042137487835031e-01
4.990651285059496262e-02,2.245793078276772936e-01,9.731770005866017259e-01
5.083285677753489329e-02,2.541642838876744803e-01,9.658242787731629031e-01
5.174336838042219167e-02,2.845885260923220472e-01,9.572523150378104972e-01
5.263157894736841813e-02,3.157894736842105088e-01,9.473684210526315264e-01
5.349046951599405186e-02,3.476880518539613441e-01,9.360832165298957896e-01
5.431254465935683728e-02,3.801878126154978887e-01,9.233132592090663726e-01
5.508993887912396609e-02,4.131745415934297005e-01,9.089839915055454300e-01
5.581455721859476110e-02,4.465164577487580888e-01,8.930329154975161776e-01
5.647824947249049932e-02,4.800651205161692858e-01,8.754128668236027533e-01
5.707301455353495923e-02,5.136571309818146469e-01,8.560952183030243745e-01
5.759122837209067897e-02,5.471166695348614883e-01,8.350728113953147513e-01
5.802588531856594373e-02,5.802588531856595067e-01,8.123623944599233093e-01
5.837084054177790055e-02,6.128938256886679037e-01,7.880063473140016539e-01
5.862103817605492095e-02,6.448314199366040889e-01,7.620734962887140140e-01
5.877270993842333840e-02,6.758861642918684298e-01,7.346588742302917474e-01
5.882352941176471200e-02,7.058823529411765163e-01,7.058823529411765163e-01
5.877270993842333840e-02,7.346588742302917474e-01,6.758861642918684298e-01
5.862103817605492095e-02,7.620734962887140140e-01,6.448314199366040889e-01
5.837084054177790055e-02,7.880063473140016539e-01,6.128938256886679037e-01
5.802588531856594373e-02,8.123623944599233093e-01,5.802588531856595067e-01
5.759122837209067897e-02,8.350728113953147513e-01,5.471166695348614883e-01
5.707301455353495923e-02,8.560952183030243745e-01,5.136571309818146469e-01
5.647824947249049932e-02,8.754128668236027533e-01,4.800651205161692858e-01
5.581455721859476110e-02,8.930329154975161776e-01,4.465164577487580888e-01
5.508993887912396609e-02,9.089839915055454300e-01,4.131745415934297005e-01
5.431254465935683728e-02,9.233132592090663726e-01,3.801878126154978887e-01
5.349046951599405186e-02,9.360832165298957896e-01,3.476880518539613441e-01
5.263157894736841813e-02,9.473684210526315264e-01,3.157894736842105088e-01
5.174336838042219167e-02,9.572523150378104972e-01,2.845885260923220472e-01
5.083285677753488635e-02,9.658242787731627921e-01,2.541642838876744248e-01
